11/6/2021 8:47:57,person1.personLast1evsck12.com,person1,personLast1,Central High School,"Advanced Manufacturing Technology, Computer Networking Technology/CISCO, Computer Science/Software Development, Electrical Technology, Engineering/Architectural Design Technology, Graphic Communications / Digital Media, HVAC-R and Energy Systems, Precision Machine Metalworking Technology",SICTC Alumni,bob1,
11/6/2021 8:50:43,person4.personLast4evsck12.com,person4,personLast4,Mr. Vernon High School,"Automotive Service Technology, Computer Networking Technology/CISCO, Computer Science/Software Development, Electrical Technology",High school counselor,bob4,
11/6/2021 8:50:47,person5.personLast5evsck12.com,person5,personLast5,Gibson Southern High School,Computer Science/Software Development,High school counselor,bob5,
11/6/2021 8:51:03,person6.personLast6evsck12.com,person6,personLast6,North High School,Computer Science/Software Development,SICTC Information Meetings at High School,bob6,
11/6/2021 8:54:01,person8.personLast8evsck12.com,person8,personLast8,Gibson Southern High School,"Computer Networking Technology/CISCO, Computer Science/Software Development",Friend or Family Member,bob8,
11/6/2021 8:54:44,person11.personLast11evsck12.com,person11,personLast11,Mr. Vernon High School,"Computer Science/Software Development, Culinary Arts, Graphic Communications / Digital Media","High school counselor, Friend or Family Member",bob11,
11/6/2021 8:56:34,person13.personLast13evsck12.com,person13,personLast13,Evansville Christian School,"Computer Science/Software Development, Electrical Technology, Engineering/Architectural Design Technology",High school counselor,bob13,
11/6/2021 9:00:44,person21.personLast21evsck12.com,person21,personLast21,Castle High School,"Computer Networking Technology/CISCO, Computer Science/Software Development, Engineering/Architectural Design Technology",Friend or Family Member,bob21,
11/6/2021 9:03:55,person27.personLast27evsck12.com,person27,personLast27,Harrison High School,Computer Science/Software Development,High school counselor,bob27,
11/6/2021 9:13:42,person40.personLast40evsck12.com,person40,personLast40,Bosse High School,"Computer Networking Technology/CISCO, Computer Science/Software Development, Electrical Technology, Engineering/Architectural Design Technology","High school counselor, Friend or Family Member",bob40,
11/6/2021 9:16:26,person44.personLast44evsck12.com,person44,personLast44,Gibson Southern High School,"Computer Science/Software Development, Graphic Communications / Digital Media, Welding Technology",SICTC Information Meetings at High School,bob44,
11/6/2021 9:27:43,person60.personLast60evsck12.com,person60,personLast60,New Tech Institute,"Computer Science/Software Development, Culinary Arts","High school counselor, Informational posters, Instagram, SICTC Website, Friend or Family Member, SICTC Information Meetings at High School",bob60,
11/6/2021 9:27:56,person61.personLast61evsck12.com,person61,personLast61,Reitz High School,"Computer Science/Software Development, Radio / TV / Communications","High school counselor, SICTC Website, Friend or Family Member",bob61,
11/6/2021 9:28:18,person63.personLast63evsck12.com,person63,personLast63,Princeton High School,"Computer Networking Technology/CISCO, Computer Science/Software Development",Friend or Family Member,bob63,
11/6/2021 9:32:09,person71.personLast71evsck12.com,person71,personLast71,New Tech Institute,"Computer Networking Technology/CISCO, Computer Science/Software Development, Graphic Communications / Digital Media, Radio / TV / Communications","Informational posters, Friend or Family Member, SICTC Alumni, Current SICTC Student, SICTC Information Meetings at High School",bob71,
11/6/2021 9:38:33,person79.personLast79evsck12.com,person79,personLast79,Gibson Southern High School,"Computer Science/Software Development, Graphic Communications / Digital Media",SICTC Information Meetings at High School,bob79,
11/6/2021 9:43:04,person86.personLast86evsck12.com,person86,personLast86,North High School,"Automotive Service Technology, Computer Networking Technology/CISCO, Computer Science/Software Development","High school counselor, Informational posters, SICTC Website, Current SICTC Student, SICTC Information Meetings at High School",bob86,
11/6/2021 9:43:22,person87.personLast87evsck12.com,person87,personLast87,Mr. Vernon High School,Computer Science/Software Development,High school counselor,bob87,
11/6/2021 10:13:04,person120.personLast120evsck12.com,person120,personLast120,Castle High School,"Computer Networking Technology/CISCO, Computer Science/Software Development, Engineering/Architectural Design Technology, Graphic Communications / Digital Media, Public Safety / Criminal Justice, Veterinary Sciences",High school counselor,bob120,
11/6/2021 10:18:56,person122.personLast122evsck12.com,person122,personLast122,New Tech Institute,"Advanced Manufacturing Technology, Computer Networking Technology/CISCO, Computer Science/Software Development, Engineering/Architectural Design Technology, Precision Machine Metalworking Technology, Public Safety / Criminal Justice, Welding Technology","SICTC Information Meetings at High School, In same building",bob122,
11/6/2021 10:25:35,person128.personLast128evsck12.com,person128,personLast128,Gibson Southern High School,"Computer Science/Software Development, Culinary Arts, Graphic Communications / Digital Media",SICTC Information Meetings at High School,bob128,
11/6/2021 10:38:24,person133.personLast133evsck12.com,person133,personLast133,Gibson Southern High School,"Computer Networking Technology/CISCO, Computer Science/Software Development, Engineering/Architectural Design Technology",Friend or Family Member,bob133,
11/6/2021 10:55:22,person136.personLast136evsck12.com,person136,personLast136,Harrison High School,"Computer Science/Software Development, Engineering/Architectural Design Technology","High school counselor, Friend or Family Member",bob136,
