11/6/2021 8:47:57,person1.personLast1evsck12.com,person1,personLast1,Central High School,"Advanced Manufacturing Technology, Computer Networking Technology/CISCO, Computer Science/Software Development, Electrical Technology, Engineering/Architectural Design Technology, Graphic Communications / Digital Media, HVAC-R and Energy Systems, Precision Machine Metalworking Technology",SICTC Alumni,bob1,
11/6/2021 8:56:34,person13.personLast13evsck12.com,person13,personLast13,Evansville Christian School,"Computer Science/Software Development, Electrical Technology, Engineering/Architectural Design Technology",High school counselor,bob13,
11/6/2021 9:00:41,person20.personLast20evsck12.com,person20,personLast20,Tecumseh High School,"Electrical Technology, Engineering/Architectural Design Technology, Precision Machine Metalworking Technology",High school counselor,bob20,
11/6/2021 9:00:44,person21.personLast21evsck12.com,person21,personLast21,Castle High School,"Computer Networking Technology/CISCO, Computer Science/Software Development, Engineering/Architectural Design Technology",Friend or Family Member,bob21,
11/6/2021 9:02:02,person25.personLast25evsck12.com,person25,personLast25,Reitz High School,Engineering/Architectural Design Technology,"High school counselor, SICTC Information Meetings at High School",bob25,
11/6/2021 9:11:24,person37.personLast37evsck12.com,person37,personLast37,Reitz High School,Engineering/Architectural Design Technology,"High school counselor, SICTC Website, SICTC Information Meetings at High School, Engineering teacher ",bob37,
11/6/2021 9:12:13,person38.personLast38evsck12.com,person38,personLast38,North High School,Engineering/Architectural Design Technology,"High school counselor, SICTC Website, Current SICTC Student",bob38,
11/6/2021 9:13:42,person40.personLast40evsck12.com,person40,personLast40,Bosse High School,"Computer Networking Technology/CISCO, Computer Science/Software Development, Electrical Technology, Engineering/Architectural Design Technology","High school counselor, Friend or Family Member",bob40,
11/6/2021 9:14:15,person41.personLast41evsck12.com,person41,personLast41,Central High School,"Engineering/Architectural Design Technology, Graphic Communications / Digital Media, Public Safety / Criminal Justice, Radio / TV / Communications","High school counselor, Friend or Family Member, Current SICTC Student, SICTC Information Meetings at High School",bob41,
11/6/2021 10:01:41,person47.personLast47evsck12.com,person47,personLast47,North High School,"Computer Networking Technology/CISCO, Electrical Technology, Engineering/Architectural Design Technology, Health Science Education, Public Safety / Criminal Justice",Current SICTC Student,bob47,
11/6/2021 9:28:35,person64.personLast64evsck12.com,person64,personLast64,Reitz High School,Engineering/Architectural Design Technology,Friend or Family Member,bob64,
11/6/2021 9:29:46,person66.personLast66evsck12.com,person66,personLast66,Reitz High School,Engineering/Architectural Design Technology,"Friend or Family Member, SICTC Information Meetings at High School",bob66,
11/6/2021 10:58:27,person68.personLast68evsck12.com,person68,personLast68,Castle High School,"Computer Networking Technology/CISCO, Electrical Technology, Engineering/Architectural Design Technology","Electrical engineer ,  maybe physical therapy",bob68,
11/6/2021 9:37:06,person77.personLast77evsck12.com,person77,personLast77,Gibson Southern High School,Engineering/Architectural Design Technology,Friend or Family Member,bob77,
11/6/2021 9:48:24,person92.personLast92evsck12.com,person92,personLast92,Harrison High School,"Advanced Manufacturing Technology, Automotive Service Technology, Engineering/Architectural Design Technology, Welding Technology",High school counselor,bob92,
11/6/2021 9:50:36,person96.personLast96evsck12.com,person96,personLast96,Tecumseh High School,"Building Construction Technology, Engineering/Architectural Design Technology","High school counselor, SICTC Information Meetings at High School",bob96,
11/6/2021 9:54:02,person100.personLast100evsck12.com,person100,personLast100,Castle High School,"Automotive Service Technology, Diesel Service Technology, Engineering/Architectural Design Technology, Welding Technology",Mailer,bob100,
11/6/2021 9:57:00,person103.personLast103evsck12.com,person103,personLast103,Castle High School,"Advanced Manufacturing Technology, Automotive Collision Repair Technology, Automotive Service Technology, Diesel Service Technology, Engineering/Architectural Design Technology, Welding Technology","High school counselor, Informational posters",bob103,
11/6/2021 10:00:44,person112.personLast112evsck12.com,person112,personLast112,Harrison High School,Engineering/Architectural Design Technology,High school counselor,bob112,
11/6/2021 10:13:04,person120.personLast120evsck12.com,person120,personLast120,Castle High School,"Computer Networking Technology/CISCO, Computer Science/Software Development, Engineering/Architectural Design Technology, Graphic Communications / Digital Media, Public Safety / Criminal Justice, Veterinary Sciences",High school counselor,bob120,
11/6/2021 10:18:56,person122.personLast122evsck12.com,person122,personLast122,New Tech Institute,"Advanced Manufacturing Technology, Computer Networking Technology/CISCO, Computer Science/Software Development, Engineering/Architectural Design Technology, Precision Machine Metalworking Technology, Public Safety / Criminal Justice, Welding Technology","SICTC Information Meetings at High School, In same building",bob122,
11/6/2021 10:22:56,person126.personLast126evsck12.com,person126,personLast126,Tecumseh High School,"Electrical Technology, Engineering/Architectural Design Technology","High school counselor, Friend or Family Member",bob126,
11/6/2021 10:35:24,person131.personLast131evsck12.com,person131,personLast131,Boonville High School,Engineering/Architectural Design Technology,Friend or Family Member,bob131,
