11/6/2021 8:47:57,person1.personLast1evsck12.com,person1,personLast1,Central High School,"Advanced Manufacturing Technology, Computer Networking Technology/CISCO, Computer Science/Software Development, Electrical Technology, Engineering/Architectural Design Technology, Graphic Communications / Digital Media, HVAC-R and Energy Systems, Precision Machine Metalworking Technology",SICTC Alumni,bob1,
11/6/2021 8:50:43,person4.personLast4evsck12.com,person4,personLast4,Mr. Vernon High School,"Automotive Service Technology, Computer Networking Technology/CISCO, Computer Science/Software Development, Electrical Technology",High school counselor,bob4,
11/6/2021 8:54:01,person8.personLast8evsck12.com,person8,personLast8,Gibson Southern High School,"Computer Networking Technology/CISCO, Computer Science/Software Development",Friend or Family Member,bob8,
11/6/2021 9:00:44,person21.personLast21evsck12.com,person21,personLast21,Castle High School,"Computer Networking Technology/CISCO, Computer Science/Software Development, Engineering/Architectural Design Technology",Friend or Family Member,bob21,
11/6/2021 9:13:42,person40.personLast40evsck12.com,person40,personLast40,Bosse High School,"Computer Networking Technology/CISCO, Computer Science/Software Development, Electrical Technology, Engineering/Architectural Design Technology","High school counselor, Friend or Family Member",bob40,
11/6/2021 10:01:41,person47.personLast47evsck12.com,person47,personLast47,North High School,"Computer Networking Technology/CISCO, Electrical Technology, Engineering/Architectural Design Technology, Health Science Education, Public Safety / Criminal Justice",Current SICTC Student,bob47,
11/6/2021 9:28:18,person63.personLast63evsck12.com,person63,personLast63,Princeton High School,"Computer Networking Technology/CISCO, Computer Science/Software Development",Friend or Family Member,bob63,
11/6/2021 10:58:27,person68.personLast68evsck12.com,person68,personLast68,Castle High School,"Computer Networking Technology/CISCO, Electrical Technology, Engineering/Architectural Design Technology","Electrical engineer ,  maybe physical therapy",bob68,
11/6/2021 9:32:09,person71.personLast71evsck12.com,person71,personLast71,New Tech Institute,"Computer Networking Technology/CISCO, Computer Science/Software Development, Graphic Communications / Digital Media, Radio / TV / Communications","Informational posters, Friend or Family Member, SICTC Alumni, Current SICTC Student, SICTC Information Meetings at High School",bob71,
11/6/2021 9:43:04,person86.personLast86evsck12.com,person86,personLast86,North High School,"Automotive Service Technology, Computer Networking Technology/CISCO, Computer Science/Software Development","High school counselor, Informational posters, SICTC Website, Current SICTC Student, SICTC Information Meetings at High School",bob86,
11/6/2021 10:13:04,person120.personLast120evsck12.com,person120,personLast120,Castle High School,"Computer Networking Technology/CISCO, Computer Science/Software Development, Engineering/Architectural Design Technology, Graphic Communications / Digital Media, Public Safety / Criminal Justice, Veterinary Sciences",High school counselor,bob120,
11/6/2021 10:18:56,person122.personLast122evsck12.com,person122,personLast122,New Tech Institute,"Advanced Manufacturing Technology, Computer Networking Technology/CISCO, Computer Science/Software Development, Engineering/Architectural Design Technology, Precision Machine Metalworking Technology, Public Safety / Criminal Justice, Welding Technology","SICTC Information Meetings at High School, In same building",bob122,
11/6/2021 10:36:54,person132.personLast132evsck12.com,person132,personLast132,Princeton High School,"Advanced Manufacturing Technology, Automotive Collision Repair Technology, Automotive Service Technology, Building Construction Technology, Computer Networking Technology/CISCO, Diesel Service Technology, Electrical Technology, Engineering/Architectural Design Technology, HVAC-R and Energy Systems, Precision Machine Metalworking Technology, Welding Technology","High school counselor, Friend or Family Member, Current SICTC Student",bob132,
11/6/2021 10:38:24,person133.personLast133evsck12.com,person133,personLast133,Gibson Southern High School,"Computer Networking Technology/CISCO, Computer Science/Software Development, Engineering/Architectural Design Technology",Friend or Family Member,bob133,
