11/6/2021 8:48:26,person3.personLast3evsck12.com,person3,personLast3,Reitz High School,"Building Construction Technology, Radio / TV / Communications","High school counselor, SICTC Information Meetings at High School",bob3,
11/6/2021 9:14:15,person41.personLast41evsck12.com,person41,personLast41,Central High School,"Engineering/Architectural Design Technology, Graphic Communications / Digital Media, Public Safety / Criminal Justice, Radio / TV / Communications","High school counselor, Friend or Family Member, Current SICTC Student, SICTC Information Meetings at High School",bob41,
11/6/2021 9:17:06,person48.personLast48evsck12.com,person48,personLast48,New Tech Institute,"Culinary Arts, Health Science Education, Radio / TV / Communications","High school counselor, Friend or Family Member, I go to new tech ",bob48,
11/6/2021 9:27:56,person61.personLast61evsck12.com,person61,personLast61,Reitz High School,"Computer Science/Software Development, Radio / TV / Communications","High school counselor, SICTC Website, Friend or Family Member",bob61,
11/6/2021 9:32:09,person71.personLast71evsck12.com,person71,personLast71,New Tech Institute,"Computer Networking Technology/CISCO, Computer Science/Software Development, Graphic Communications / Digital Media, Radio / TV / Communications","Informational posters, Friend or Family Member, SICTC Alumni, Current SICTC Student, SICTC Information Meetings at High School",bob71,
11/6/2021 10:02:24,person116.personLast116evsck12.com,person116,personLast116,New Tech Institute,"Culinary Arts, Health Science Education, Radio / TV / Communications","Friend or Family Member, My school",bob116,
11/6/2021 10:10:02,person119.personLast119evsck12.com,person119,personLast119,Master Dei High School,Radio / TV / Communications,Friend or Family Member,bob119,
11/6/2021 10:21:41,person124.personLast124evsck12.com,person124,personLast124,Castle High School,"Culinary Arts, Radio / TV / Communications","Informational posters, Gmail",bob124,
11/6/2021 10:24:47,person127.personLast127evsck12.com,person127,personLast127,North High School,Radio / TV / Communications,"High school counselor, Friend or Family Member, Current SICTC Student",bob127,
11/6/2021 10:30:11,person130.personLast130evsck12.com,person130,personLast130,New Tech Institute,"Culinary Arts, Radio / TV / Communications","Friend or Family Member, SICTC Information Meetings at High School",bob130,
11/6/2021 11:10:21,person138.personLast138evsck12.com,person138,personLast138,Home School,"Graphic Communications / Digital Media, Radio / TV / Communications","SICTC Website, Friend or Family Member",bob138,
11/7/2021 11:33:17,person140.personLast140evsck12.com,person140,personLast140,Gibson Southern High School,"Graphic Communications / Digital Media, Radio / TV / Communications",Friend or Family Member,bob140,
